fg,light_per_area,q025,q05,q25,q50,q75,q95,q975
fg2,59.99707899123937,0.05901429478677655,0.05985833388888903,0.06194766995033563,0.06352930385029792,0.0651664564318325,0.06757891449065452,0.06834864590182117
fg2,63.720485931167076,0.05738975818657362,0.05822320433051532,0.060370574721727854,0.06195493069734294,0.06358822880790915,0.06598212622222083,0.06676984418033949
fg2,67.67496677458138,0.05585462827570195,0.05666823396671693,0.05881051048137602,0.06040037960981636,0.06204576447354221,0.06443651084311218,0.06522338909657487
fg2,71.87486192255427,0.05432128118381876,0.05516478830038939,0.05728318136229513,0.058887517742606546,0.06052564137798703,0.0629131318334382,0.06368797904950979
fg2,76.33540173863202,0.05285463941831268,0.05367772794539808,0.05580217299444435,0.05741726849402973,0.059047277178316745,0.06143532998879433,0.06224625164488611
fg2,81.07276177973154,0.05143034479976643,0.05220015793411427,0.05435578107482684,0.055965759760811515,0.05761480703418727,0.0600064577806287,0.06085093561440288
fg2,86.10412145465564,0.0500179144619121,0.05078593770162066,0.052944118402658356,0.05455008639166765,0.05619415246503697,0.058580232011681034,0.0594617800585282
fg2,91.44772632294357,0.048685768769900856,0.04939849465471665,0.051560412291225516,0.05317204004350082,0.05481909175228982,0.05722771499667857,0.05809277286589041
fg2,97.12295425997657,0.04732833122066572,0.04802299067719086,0.05021089510274102,0.05183414645454517,0.05348738909052508,0.05588611788316045,0.056757864233984566
fg2,103.15038572827653,0.046002355478486155,0.04672221248442282,0.04887806423710622,0.050535521081480725,0.0521706740221765,0.05453220909241292,0.05543737429525379
fg2,109.55187840982799,0.044707194794328754,0.0454367432501153,0.04760898980664505,0.04926042090406836,0.05088736242760552,0.05324257967146606,0.05413571929757404
fg2,116.3506464700669,0.04343716429151729,0.044175991390762684,0.046373811177032764,0.048018422136332145,0.049638508832196934,0.05196506438468261,0.05288025931842722
fg2,123.5713447409774,0.042229698359768565,0.04296362224249886,0.045156414042557824,0.046794494737329204,0.048427411015148455,0.05074726281439424,0.051681799991308806
fg2,131.24015812857476,0.04105495424167336,0.04177194216702018,0.04396623976805153,0.04560409910364911,0.04723949094998088,0.04957389869383156,0.05050188854305563
fg2,139.38489656899932,0.0398932571532183,0.04060717930445567,0.04281000389268429,0.044452889386809,0.04607593562118257,0.04841669751341317,0.04938064765284902
fg2,148.0350958775673,0.03875331193338963,0.039469637455751834,0.04168719260651916,0.04331271610474848,0.04494116430448801,0.0472722195701219,0.048249883184780865
fg2,157.22212485649277,0.03766649672465926,0.03840461810563277,0.040600280368768484,0.04220203724932156,0.04382170844142276,0.04614074618442619,0.047091151228359024
fg2,166.97929904969516,0.036626929331127364,0.03730769647016213,0.03951848598250325,0.04112299019377741,0.04274228245291565,0.04505067521648869,0.04598241584782315
fg2,177.3420015572069,0.03558969301575788,0.03627271351934008,0.038462086080823604,0.04007862766504711,0.04168622977741951,0.0439980174124721,0.0449167122490335
fg2,188.34781134730005,0.0346063458211936,0.0352629708742458,0.03744275612645435,0.0390537023385401,0.04067044480888457,0.04295780564988527,0.0438908151123768
fg2,200.03663953163772,0.03362058370783429,0.034258950727203905,0.03644318649532231,0.03805698330377846,0.03966325060060033,0.04196186886047233,0.04289681179570844
fg2,212.45087409763482,0.03267597321085151,0.03328448572939239,0.03546879314727911,0.037082231931106664,0.038676904181467166,0.04098104475143616,0.04190804521570178
fg2,225.6355336228818,0.031767039623004575,0.032348485909876365,0.034516001019949415,0.03612820398534887,0.03772273730961418,0.04003631513784651,0.04095313504179565
fg2,239.6384305290529,0.030836678497257422,0.03143415707110026,0.033597404768221775,0.03519368206352067,0.036779455626744714,0.03909974231797257,0.04001852155936843
fg2,254.51034446732223,0.029953742163564164,0.030558958243088446,0.03270183323336535,0.034282774651793274,0.03585488876301936,0.03818117673419179,0.039106022290815626
fg2,270.3052064640436,0.029098326660280373,0.02969851198497681,0.03182572193152206,0.03339577018955932,0.03495968414934115,0.03727820604312484,0.038212378191650444
fg2,287.08029449447537,0.028282615676929742,0.028856065775308096,0.030965477942723002,0.03253179673969238,0.03408511644041825,0.03639076289039299,0.03733918728141027
fg2,304.8964411937722,0.027459017340745368,0.02805204082897632,0.030130144915128523,0.03169324373147131,0.0332333503597497,0.0355308756116827,0.036484612299221876
fg2,323.8182544584796,0.02664377178465824,0.027255332539552687,0.02932573723516359,0.03087519855894847,0.03240656381426993,0.034702744041784195,0.03563616135877997
fg2,343.914351738516,0.025877193873397552,0.026491164756371397,0.028545124724406276,0.030073531069863463,0.03159292991962956,0.033889850061962074,0.03482487252034162
fg2,365.2576088692658,0.025140931633939358,0.025749248060017473,0.02778213845276512,0.029294119859825773,0.030805644810400958,0.03309472947161514,0.03403140163677758
fg2,387.92542434614603,0.024409567738111464,0.02500967280703038,0.027040728489394778,0.02852935686221372,0.030035611644923292,0.03232772666077646,0.03325090156430399
fg2,411.99999999999994,0.023713523874333346,0.02430604259412009,0.026310966901947664,0.02778815733450136,0.02927760549326679,0.03158025856648166,0.032493744644496135
fg3,1,0.1401692435990462,0.1413184229526173,0.14485906343894736,0.14733221527113935,0.14974053833524645,0.153479228593453,0.15473721842107735
fg3,1.0620598036192959,0.13925153165926346,0.1403526052446468,0.14381062089515378,0.1462154901388028,0.14856309720248756,0.15219976053892378,0.1534228700227182
fg3,1.1279710264638572,0.13833140776805025,0.13940219874484222,0.1427643863042165,0.14510972482465237,0.14741329965535993,0.1509523321755927,0.15212979597343998
fg3,1.1979726868544596,0.13740738662118446,0.1384359674700491,0.14172097900748604,0.14401155616133027,0.14625981234800287,0.14971321649064379,0.15082154815578458
fg3,1.2723186365419275,0.13648858548483864,0.13748708648509714,0.14069629027749642,0.14291817797168502,0.14510539824653632,0.14848966061614516,0.1495283278090876
fg3,1.3512784812668899,0.13557517782926798,0.13656990491629933,0.13967338894781411,0.14184047569536845,0.14395502869836363,0.147264197954537,0.1482584469584886
fg3,1.4351385584492933,0.13465498979854162,0.13566053440442227,0.13864787377550403,0.14077296166007036,0.142818474004618,0.14605246358275192,0.14699099108137562
fg3,1.5242029755531357,0.13374467106360766,0.13474420542557172,0.13764099660612392,0.13970412721853184,0.14169186855097857,0.14483750224840086,0.14573377257532727
fg3,1.6187947128919096,0.1328314824561965,0.13379458907762878,0.1366329547150349,0.13864020018707562,0.14056695042736486,0.1435981525325046,0.14450799184050292
fg3,1.719256794873936,0.1319403871972135,0.13288829570621288,0.13564067159900559,0.13759443436783536,0.1394608552249407,0.142402109776435,0.14329547838205042
fg3,1.8259535339349522,0.13105137163483768,0.13198720593309207,0.13464992459985115,0.13655686910258305,0.13835289563537273,0.14119975621225186,0.1420589396964086
fg3,1.9392718516689147,0.1301731589695829,0.1310772670180747,0.1336564949176887,0.13552022817067522,0.13726418636560012,0.14001888059841291,0.1408450264999084
fg3,2.0596226819479155,0.1292973358894435,0.13018326551603776,0.13267510144436287,0.13447537908208945,0.1361837852287235,0.13884467899541375,0.1396466106416901
fg3,2.1874424611194505,0.12843192414376955,0.129276280774692,0.131698014807029,0.13344459613142604,0.13509497147635396,0.1376856980236026,0.1384416430773783
fg3,2.3231947106850326,0.1275687771265241,0.12836615700601028,0.1307234921611447,0.13243329835513926,0.1340186206570915,0.1365283293111167,0.13727412034317202
fg3,2.4673717181995323,0.12671058767456572,0.12748705112036252,0.1297533432051822,0.1314207573652983,0.13294719307316905,0.1353720599540045,0.13608451726824733
fg3,2.6204963224868,0.12585949323331153,0.12661388812045596,0.12879801262984084,0.13040851126723288,0.13189381931217647,0.13423069835678827,0.13491338048473045
fg3,2.7831238096454176,0.125009417283337,0.12573107602185182,0.12785358101452082,0.12940927108254563,0.13084732641746305,0.13310366721982012,0.13375795712114058
fg3,2.9558439267201986,0.1241647397881005,0.12484648960628998,0.12691708610537591,0.12841354216542017,0.12981194014072026,0.13199278936076878,0.13261110973704185
fg3,3.1392830203417423,0.12331845243640727,0.12397487375212313,0.1259636829861423,0.12742487890005683,0.128774969141748,0.13087718038624302,0.1314585718685519
fg3,3.334106308089541,0.12246886325035632,0.12309535926577236,0.12502949559143917,0.12644290299688088,0.1277363375090202,0.12978757230491192,0.13035112069827345
fg3,3.5410202908154327,0.12164768389330667,0.1222254166070313,0.12410727679829754,0.12544865273071704,0.12671485081052733,0.128667040487674,0.1292521625979022
fg3,3.7607753146753806,0.12081084976316275,0.12137321311575783,0.12318413387713095,0.1244730774449891,0.12569981642776207,0.12760150792017647,0.12814936788779746
fg3,3.99416829216043,0.11997110516525353,0.12053140442673763,0.12228000394274449,0.12349793901264347,0.12469387260187795,0.12652222223120102,0.1270404198171801
fg3,4.242045591994324,0.11914248056508374,0.11969366551135104,0.12136159402956534,0.12254653487708134,0.12369975621781126,0.1254610362921198,0.1259592102493792
fg3,4.505306108377591,0.11832893793134575,0.1188273698669383,0.12045345780657221,0.12158394280344333,0.12271208023410861,0.12438792085062311,0.12489003811050951
fg3,4.784904520708318,0.11750433269343354,0.11800700474468723,0.11955714165933717,0.12063821990823814,0.12173360424770961,0.12334428770591771,0.12384266306655614
fg3,5.081854755600558,0.11668693225121332,0.11716912406800938,0.1186525677576319,0.11969601968349533,0.12075583188988992,0.12229100600729337,0.12277915804428204
fg3,5.397233663754912,0.11587135993302126,0.11634849727167786,0.11775331395022873,0.11876346942929658,0.1197886899116697,0.1212755056341164,0.12172911953798647
fg3,5.732184925014995,0.11507017702329926,0.11551509183645328,0.11686586199323049,0.11783832315158208,0.1188250704398102,0.12025022605224098,0.12067606724659445
fg3,6.087923195770913,0.11426674591040942,0.11468827451518543,0.11599117151039648,0.11691958242172687,0.11786737780321879,0.11924288993818934,0.11964849667150691
fg3,6.4657385137498125,0.1134259887098358,0.11388368340684879,0.11510762128564406,0.1160019813785772,0.11690612302735882,0.11824643386481955,0.11862226091741823
fg3,6.8670009761668425,0.11260141494558398,0.11308213944882642,0.11423717146688206,0.11509066096954854,0.11597234198153207,0.11724559616109528,0.11762142071481561
fg3,7.293165708201268,0.1118003280203351,0.11226648357455561,0.11337725656002581,0.11419477635932028,0.11503093478615602,0.11625157512158268,0.11662337839504397
fg3,7.745778139815223,0.11103602993640291,0.11145928895374156,0.1125160053569725,0.11329755668586844,0.11410997620639635,0.11528362992927235,0.11565514785276763
fg3,8.22647961005079,0.11022307104721887,0.11064333636306653,0.11166214572781968,0.11240827471428125,0.11320224649910499,0.11433658579262161,0.11466546432594349
fg3,8.737013319128684,0.10940158321200168,0.1098218354080493,0.1107989330884625,0.11152328759001034,0.11230480585510443,0.1133843100161734,0.11372077513380335
fg3,9.27923064993298,0.10858963191605937,0.10900439241097,0.1099506218428043,0.11065758393181874,0.11140723027007257,0.11244412042305917,0.11278292284691957
fg3,9.855097881805973,0.10778970153218377,0.10819481706611178,0.10910284918090866,0.10979088326855269,0.11050852977216526,0.11151500569211084,0.11185635368759822
fg3,10.466703320999788,0.10700509279236492,0.10737809011756103,0.10825238109153791,0.10891616859294814,0.10962128561178432,0.11058433958532403,0.11094336156564336
fg3,11.116264873642468,0.10618713583529972,0.10657060546054337,0.1074263892460973,0.10805928777149516,0.1087381430777824,0.10965615704952504,0.11000259036255856
fg3,11.806138088680791,0.10542749178418116,0.10577488020841098,0.10659586404359758,0.10720452781448768,0.10786110719829727,0.10876653859686981,0.10907060065727799
fg3,12.53882469996661,0.10463620809516982,0.1049563145686267,0.10576958841092102,0.10635929295630309,0.10698804834421245,0.10788261206262921,0.10818278359807297
fg3,13.316981698463316,0.10382159496471277,0.1041435799017934,0.1049421690266151,0.10552570798799404,0.10613021927893937,0.10700173894636321,0.10731191849177044
fg3,14.143430967471708,0.10301006832411402,0.1033486248554491,0.10412578353502071,0.10469307408604159,0.10528817624911499,0.10614226307427348,0.1064308023916415
fg3,15.021169515816064,0.10221193129706785,0.10253946652643318,0.10331724427267902,0.10386050586369723,0.10444008440417626,0.1052928916252625,0.10556092326293791
fg3,15.953380346099763,0.10143759007461328,0.10170857108407547,0.10250177470181698,0.10303391181925789,0.10361063181526309,0.10446478521450096,0.1047331287351303
fg3,16.94344399744265,0.10064255995207953,0.10088474382516759,0.10167876389138801,0.10220992169574472,0.10278597585690763,0.1036487342283404,0.10390415756125351
fg3,17.99495080455847,0.09981193664417627,0.10006320915043071,0.10087266124491326,0.10139819636167864,0.10196147272446514,0.10284120702078212,0.10309246599201673
fg3,19.11171391762826,0.09902204970152705,0.09926748783384809,0.10007082187118076,0.10059202105708837,0.10115922036398739,0.10202285390389843,0.10228057213003992
fg3,20.29778313018444,0.09820004578160013,0.09846423259687642,0.09926100971149818,0.09979909998056302,0.10035086343609842,0.10120312751511729,0.10148497874874467
fg3,21.55745956515074,0.09738821393574375,0.09767917636692675,0.09845315374626096,0.09901020618183559,0.09956064541002216,0.10044733064938326,0.10069434672573016
fg3,22.895311272294897,0.09657260331645556,0.09686319851416475,0.09766232968075676,0.09822261081327673,0.0987882060320942,0.09967999441099072,0.099917014623762
fg3,24.31618979365617,0.0957347763087964,0.09605385829990734,0.09686351344695951,0.09744789789768765,0.09802370167355898,0.09890699045431237,0.09915318254613395
fg3,25.825247757020005,0.09491824931568704,0.09524034133299926,0.09606929050133245,0.09667799539095868,0.09727211135985628,0.09813586382646092,0.09838290422000742
fg3,27.427957561240326,0.094141810872295,0.09443470153306402,0.09527930244639732,0.0959107198154956,0.09650944765430086,0.09738255745004556,0.09764085421641375
fg3,29.130131221169272,0.09334832384859373,0.09363172588069132,0.09449495159931247,0.09515308559235994,0.09575743253378755,0.09663126750987654,0.09690853305299468
fg3,30.937941444159357,0.09254914316167534,0.09284114913321466,0.09371532120754475,0.09439559319270929,0.09501419336910763,0.09592007968782229,0.09618686885632347
fg3,32.85794401456916,0.0917396011247013,0.09204643639657217,0.09294620433333492,0.09363409882204703,0.0942830270494073,0.09519474133266818,0.09546383534251225
fg3,34.89710156744713,0.09095299619855486,0.0912560609259169,0.09218039893469032,0.09288973783086985,0.09355089301703397,0.09447373296928173,0.0947593267485044
fg3,37.06280883760552,0.09015734537754587,0.09047380785130764,0.09141040355167038,0.092139998189664285,0.09282220264945504,0.09376341664210193,0.09407456633256323
fg3,39.362919475646834,0.08935814910592238,0.08967227685940789,0.09065891917729582,0.09139840959027301,0.09210382381165316,0.09305220805932618,0.09338526536053586
fg3,41.805774528187634,0.08858481608446901,0.08889703852403252,0.08991043006309676,0.09066979733012723,0.09138366396929115,0.09236912965399133,0.09271106892152715
fg3,44.4002326855595,0.08781272300132688,0.08812338095800751,0.08916806766473655,0.08993784414624212,0.0906669222491876,0.09169657953082118,0.09203771704539901
fg3,47.15570240667637,0.08703949390826635,0.08735388373075938,0.08843168319814541,0.08922646175166402,0.08996629802735588,0.09101495635266642,0.09134337342353076
fg3,50.082176037564665,0.08626940264839761,0.08657606903993756,0.08768317720557377,0.08851212118793259,0.08926767275242568,0.09033215933149502,0.09067935616616757
fg3,53.19026604728291,0.08549830175391696,0.08580862412371323,0.08694578920372815,0.08780320637609673,0.08857969989193522,0.08966728148400963,0.0900247760295586
fg3,56.49124351263539,0.08473295314364784,0.08505768582503588,0.08621438180912447,0.08709954733962,0.08788888168017715,0.08900036862432546,0.0893688316480037
fg3,59.99707899123937,0.08397085028237067,0.0843040310423901,0.08549271777808223,0.08640316338858309,0.08720960085825699,0.08832504521989969,0.0887382907113676
fg3,63.720485931167076,0.08320425489670841,0.08356145568639926,0.0847810037938122,0.0857143059631334,0.08651978882190246,0.0876942556067328,0.08807767434322285
fg3,67.67496677458138,0.08244682361588543,0.0828247646074735,0.08406740934332166,0.08502218283334681,0.0858524884734819,0.08705825270382285,0.08744678898870847
fg3,71.87486192255427,0.08170007545123241,0.08208490920527967,0.08337240901515966,0.08433332288806125,0.08516916854365401,0.08640600400355748,0.08680084352637665
fg3,76.33540173863202,0.08096043922041928,0.08134818321856188,0.08267238921803843,0.08364681726577325,0.0845088782502825,0.08575911395758448,0.08618886295671402
fg3,81.07276177973154,0.08022645539221257,0.08062313725179063,0.08197212932495578,0.08297638079667632,0.08384882291317856,0.08513930166883739,0.08557235603199702
fg3,86.10412145465564,0.07948857357447003,0.07991411799735097,0.08128152828065044,0.0823013940113643,0.0832004343933668,0.08451843746278068,0.08494375353152188
fg3,91.44772632294357,0.07877088322667035,0.0791994003041102,0.08058816430091567,0.08163105854815447,0.08255833184839488,0.08391125987507783,0.08433218625508275
fg3,97.12295425997657,0.078061277109146,0.07848744275138327,0.07990382946927556,0.0809689221721393,0.08191487083336264,0.08329927616448912,0.08373764199144877
fg3,103.15038572827653,0.07735047578556849,0.07776553025684951,0.0792316220750065,0.08030801385759428,0.08127923428434175,0.08269587923605011,0.08311814810469492
fg3,109.55187840982799,0.07664546592082856,0.07707316546382342,0.07856630987540503,0.07965348066771968,0.08065087724623542,0.08209543094091186,0.08252635990284525
fg3,116.3506464700669,0.07593864740815193,0.07637401748942907,0.07790750059075749,0.07900562259174007,0.08002677164251032,0.08149424900336108,0.08194152418245125
fg3,123.5713447409774,0.07524841556056673,0.07568783126640154,0.0772509824198393,0.07835653712544699,0.07940899748555266,0.08090765393040845,0.08136899356765703
fg3,131.24015812857476,0.07456054579839988,0.0749956027811035,0.07659496765569276,0.07772197352815557,0.07879284509638756,0.0803231482126318,0.08077165675310626
fg3,139.38489656899932,0.07388399860991078,0.07432251751929349,0.0759447315664438,0.07709193793981996,0.07817865816429588,0.07972754355042726,0.08019382908679755
fg3,148.0350958775673,0.0732065383255664,0.07364587179818388,0.07529374515469804,0.07646683193573904,0.077568604273412875,0.07915240437600123,0.07962991993274107
fg3,157.22212485649277,0.07253259295034722,0.07298341326646707,0.07465716424466283,0.07584268783032493,0.07696875643224699,0.07858048510049216,0.07905153086125576
fg3,166.97929904969516,0.07186376503423088,0.07231988506264932,0.07401830781882518,0.07521899040879045,0.07637297951746153,0.07800153602715301,0.078470526059201115
fg3,177.3420015572069,0.0711993706551795,0.07166504827032028,0.07338480188711743,0.07460271460840348,0.0757779881362099,0.07744002119738676,0.07790157145612253
fg3,188.34781134730005,0.07055123859397802,0.0710157291053226,0.07275340916227846,0.0739970921989625,0.07518157068423315,0.07687256823348479,0.07734607390129045
fg3,200.03663953163772,0.06990128853624215,0.07037946907859291,0.072131435932435,0.07338308966304913,0.074591725825828,0.07629219329062659,0.0767911030305183
fg3,212.45087409763482,0.06925226552452043,0.06974022283136219,0.07152465297002703,0.0727806158231358,0.07400817740736026,0.07572346581007773,0.07622258394663516
fg3,225.6355336228818,0.06860335512597517,0.06910854569293139,0.07091474966945721,0.07218303305542689,0.07343029870447998,0.07517293843374052,0.07567278924474892
fg3,239.6384305290529,0.06797923225846508,0.06847453617814206,0.07030799980962814,0.07159217490203447,0.07286187783283611,0.07462266253080435,0.07515329192184836
fg3,254.51034446732223,0.06735685532086173,0.06785286807041427,0.0697079310818317,0.07100529328437172,0.07229633499410579,0.07408509976947761,0.07460877518046402
fg3,270.3052064640436,0.06673447320880634,0.06723743376649066,0.06911694903939268,0.07042020459312917,0.07172821505579409,0.07354775343342049,0.07407672144971934
fg3,287.08029449447537,0.06611741117670418,0.06663018713443702,0.06852950626090742,0.06984203693952581,0.07116025680573723,0.07301365076670929,0.07354815094659523
fg3,304.8964411937722,0.06551500976004737,0.06602679072612944,0.06794207445790934,0.06926878420131147,0.07060838981505459,0.0724916937043749,0.07303267230240684
fg3,323.8182544584796,0.06490662053741934,0.06541717206324062,0.0673507189617662,0.06870122100921047,0.07005991166362247,0.07195539605002807,0.07250052975368952
fg3,343.914351738516,0.06429942605027111,0.06482703348777535,0.0667719574556934,0.06814080176975414,0.0695124430977656,0.07141359396885631,0.07198529369543205
fg3,365.2576088692658,0.06369532881874324,0.06424428174576541,0.06619731594189876,0.06757690748296366,0.06896453714510262,0.07088602097409415,0.07147321367208383
fg3,387.92542434614603,0.06310104625095121,0.06365354843104207,0.06562302622772626,0.06702484049806272,0.0684279659231723,0.07035733608669233,0.07096067562349076
fg3,411.99999999999994,0.06250410480378099,0.0630678808916795,0.06505559868049982,0.06647255001902566,0.06788906787892357,0.06983924928334671,0.0704515342505999
fg4,1,0.3207885858943876,0.32386702509714255,0.33594533938588433,0.3448657423052779,0.3535374154695507,0.3658139372522583,0.3696155930981335
fg4,1.0620598036192959,0.31879213342556795,0.3218527748956432,0.33359934515851786,0.3423000569395741,0.3506964650599075,0.36276575093188207,0.36640588423141796
fg4,1.1279710264638572,0.31682497957221706,0.3197813619929199,0.3312075885283987,0.3396963848064982,0.347910549366025,0.35963110272878535,0.3632076810641694
fg4,1.1979726868544596,0.3147536679247426,0.3177333742554406,0.32880330020841453,0.33708454354289485,0.3450834045342952,0.35648392433218823,0.3600268412593819
fg4,1.2723186365419275,0.3128265477694596,0.31568031146246534,0.32647460464585587,0.3344955705510066,0.3422751476458641,0.35336478715240577,0.35685512942667225
fg4,1.3512784812668899,0.3108062461849277,0.31355700629267186,0.3241090659175684,0.33191010425963463,0.3394623737975373,0.3502584671081584,0.3536544371568134
fg4,1.4351385584492933,0.30873048529089064,0.311602777006618,0.32169336428579276,0.3293582762498836,0.3366719427294008,0.3472029020331679,0.35052588345313784
fg4,1.5242029755531357,0.3067673469679112,0.3095489983666615,0.31941159818045567,0.32677998287646237,0.3339116251165275,0.3440666798223906,0.3473873457788711
fg4,1.6187947128919096,0.3047061557067986,0.30748858492621045,0.3170547524414117,0.3242333556447759,0.3311506953805362,0.34099758003906766,0.3442572650122492
fg4,1.719256794873936,0.30271188434487567,0.3053257827181283,0.3147192906423436,0.3216739929364395,0.3283907317204655,0.3379450449159644,0.34109571025817403
fg4,1.8259535339349522,0.3007632466974942,0.30328877324047526,0.31239200900526887,0.31915978952223356,0.32562069862130805,0.3349241823663869,0.3378492864226889
fg4,1.9392718516689147,0.2987916060288621,0.30127381453201263,0.3100795789530251,0.3166400420437139,0.32285494155294137,0.33185872793172994,0.3346805156940422
fg4,2.0596226819479155,0.2968233876158491,0.2993019202454546,0.3077729332432199,0.3141230760752558,0.3200771235480232,0.3288493566984836,0.3316410241452668
fg4,2.1874424611194505,0.2948375330193364,0.2973519862550259,0.3054987559603329,0.3116701333037134,0.31739429492963633,0.3258370399013937,0.32866000656528294
fg4,2.3231947106850326,0.29290396371527844,0.29535547382600386,0.30321605018713504,0.3092544868426259,0.3147153504685649,0.32291872279105865,0.3256351376374798
fg4,2.4673717181995323,0.2910271489482309,0.29328063248851516,0.3009575824964962,0.3067438022320482,0.3120214342189577,0.31996362796842015,0.3225320002627135
fg4,2.6204963224868,0.2892924660834887,0.2912782780632783,0.29870912706709635,0.30429524583487094,0.3093508477134528,0.3170096585380968,0.31950044276312667
fg4,2.7831238096454176,0.2873469591449133,0.2892836211900624,0.29644812397052595,0.30186526527945884,0.30672649958555165,0.31410921245082396,0.3166581046262167
fg4,2.9558439267201986,0.28548601255643036,0.287299998949344,0.2942109730944376,0.29945610222437113,0.30411154045298877,0.311204801819069,0.31368391844002796
fg4,3.1392830203417423,0.28355297610265306,0.28532976175531943,0.29198423397164164,0.29704808883040756,0.30151350941811406,0.3083691416443517,0.31081075151673687
fg4,3.334106308089541,0.2816317375710473,0.28333356631062673,0.2897719913885133,0.29463668819150657,0.2989573760527815,0.3055362948495776,0.3079036316921123
fg4,3.5410202908154327,0.27967987989546683,0.2813116779854327,0.28750924432550806,0.29222184489472025,0.29639279326435986,0.30274555525275526,0.3050869403287013
fg4,3.7607753146753806,0.2777332263162608,0.2793041546594335,0.2853552456658641,0.28978385734665546,0.29379233156564327,0.2999254655659984,0.3022545875451666
fg4,3.99416829216043,0.27586813982554204,0.2773847856183261,0.28313674952832374,0.2873765974908095,0.291211503848973,0.2971418483696037,0.29930464287965997
fg4,4.242045591994324,0.27410864995927225,0.2754238847225488,0.28089152079232205,0.28498244915756477,0.28870469197377596,0.29438034330676544,0.29646162702406664
fg4,4.505306108377591,0.2721157416626173,0.2734602162246192,0.27869235745546583,0.2825945503897084,0.28618394569199385,0.2916137547780432,0.2935995792455249
fg4,4.784904520708318,0.27015017075389397,0.27151972208359254,0.2764835562100329,0.2802256846674944,0.28366014280149776,0.288877479437073,0.2907016209803579
fg4,5.081854755600558,0.26823856976408783,0.26952145354297957,0.2742866743985527,0.2778845899688144,0.28116391663920715,0.28620845102158565,0.28794537370403595
fg4,5.397233663754912,0.2662368683140762,0.26757121908570947,0.2721349356569364,0.2755649447343408,0.27868744637231924,0.2834908576184307,0.2851461611122385
fg4,5.732184925014995,0.2642837356291784,0.26563862992608617,0.26998292597783413,0.2732294786587474,0.27625718582931375,0.2808510864978777,0.28243836837164377
fg4,6.087923195770913,0.2623693458060448,0.26375129443282036,0.2678066458869745,0.27090044750622316,0.27379505510847324,0.27830460634164106,0.27978032093786476
fg4,6.4657385137498125,0.26049543152993365,0.2617676196959727,0.2656984573151868,0.2686390777708081,0.27139351845370707,0.2756944534667994,0.27701083115165415
fg4,6.8670009761668425,0.2585695463029017,0.25976368889803814,0.2635758195226011,0.26640646324044603,0.2690075875737733,0.2731398051125305,0.2743907052434529
